Sender,Receiver,Timestamp,Discussion Title,Discussion Category,Parent Category,Category Text,Discussion Identifier,Comment ID,Discussion ID
34,11,5/23/13 23:45,"Aga Khan School, Kyrgyzstan. Recommendations",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Aga Khan School, Kyrgyzstan. RecommendationsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2254,312
34,68,5/23/13 23:53,"WBAIS, Israel",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"WBAIS, IsraelUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2255,327
444,19,5/24/13 1:07,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2256,331
64,212,5/24/13 3:17,"Manchester, NH Local Leadership Recommendations",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Manchester, NH Local Leadership RecommendationsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2257,320
64,53,5/24/13 3:42,Rural Massachusetts Elementary School,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Rural Massachusetts Elementary SchoolUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2258,330
161,444,5/24/13 4:19,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2259,331
148,147,5/24/13 11:45,Decisions about Devices,Technology & Infrastructure,Units 4-5 Planning Elements Discussions,,Decisions about DevicesTechnology & InfrastructureUnits 4-5 Planning Elements Discussions,2260,229
148,114,5/24/13 11:45,Decisions about Devices,Technology & Infrastructure,Units 4-5 Planning Elements Discussions,,Decisions about DevicesTechnology & InfrastructureUnits 4-5 Planning Elements Discussions,2260,229
35,6,5/24/13 13:51,Recommendations for a school or district on technology implementation,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Recommendations for a school or district on technology implementationUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2261,307
29,137,5/24/13 14:09,"Leadership Work for Neil Armstrong Middle School in Forest Grove, OR",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Leadership Work for Neil Armstrong Middle School in Forest Grove, ORUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2262,325
29,444,5/24/13 14:13,Which resources were most useful?  Which aren't needed next time?,Most Valuable Resources and Activities,Unit 7 Reflections about the DLT MOOC-Ed,What did you find most useful in the course?  Least useful?,Which resources were most useful?  Which aren't needed next time?Most Valuable Resources and ActivitiesUnit 7 Reflections about the DLT MOOC-Ed,2263,332
29,7,5/24/13 14:18,How do we train our students to be prepared for the changes to a digital learning environment?,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,How do we train our students to be prepared for the changes to a digital learning environment?Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions,2264,75
29,192,5/24/13 14:21,"""I'm trapped in a hellish nightmare from which I will never awaken...""",Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,"""I'm trapped in a hellish nightmare from which I will never awaken...""Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions",2265,38
49,63,5/24/13 14:22,"Shady Spring High School, WV",Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,"Shady Spring High School, WVUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot",2266,335
29,306,5/24/13 14:26,"Getting ""seasoned"" teachers on board?",Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,"Getting ""seasoned"" teachers on board?Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions",2267,78
67,444,5/24/13 15:17,"8 major points about DLT, reinforced by the DLT MOOC-Ed",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","8 major points about DLT, reinforced by the DLT MOOC-EdMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2268,331
54,445,5/24/13 15:41,Crowdsource: Use of Time Lessons Learned,Use of Time,Units 4-5 Planning Elements Discussions,,Crowdsource: Use of Time Lessons LearnedUse of TimeUnits 4-5 Planning Elements Discussions,2269,238
54,44,5/24/13 15:51,Crowdsource: PD Lessons Learned,Professional Learning,Units 4-5 Planning Elements Discussions,,Crowdsource: PD Lessons LearnedProfessional LearningUnits 4-5 Planning Elements Discussions,2270,217
54,60,5/24/13 16:07,Professional Development - Rural Area,Professional Learning,Units 4-5 Planning Elements Discussions,,Professional Development - Rural AreaProfessional LearningUnits 4-5 Planning Elements Discussions,2271,269
11,7,5/24/13 16:11,Local Leadership Recommendations for Sioux Falls Christian Schools,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Local Leadership Recommendations for Sioux Falls Christian SchoolsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2272,315
11,26,5/24/13 16:18,Woodville ISD,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Woodville ISDUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2273,318
11,61,5/24/13 16:30,Stocks Recommendations,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Stocks RecommendationsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2274,297
11,30,5/24/13 16:58,Planned CTE High School - Next Steps,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Planned CTE High School - Next StepsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2275,319
77,51,5/24/13 18:02,"ACPS:Small Elementary School, Rural Virginia,",Professional Learning,Units 4-5 Planning Elements Discussions,,"ACPS:Small Elementary School, Rural Virginia,Professional LearningUnits 4-5 Planning Elements Discussions",2276,283
54,41,5/24/13 18:13,Balancing the PD need for District-wide Initiatives and Differentiated Professional Development,Professional Learning,Units 4-5 Planning Elements Discussions,,Balancing the PD need for District-wide Initiatives and Differentiated Professional DevelopmentProfessional LearningUnits 4-5 Planning Elements Discussions,2277,211
13,7,5/24/13 18:33,Local Leadership Recommendations for Sioux Falls Christian Schools,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Local Leadership Recommendations for Sioux Falls Christian SchoolsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2278,315
13,5,5/24/13 18:35,Recommendations for Digital Learning Transition from an Instructional Coach,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Recommendations for Digital Learning Transition from an Instructional CoachUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2279,305
13,88,5/24/13 18:37,Leadership Recommendations - Local public school near St. Louis,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Leadership Recommendations - Local public school near St. LouisUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2280,333
272,223,5/24/13 18:38,Primavera Online High School (statewide charter),Group A-C,Units 2-3: Submit & Review Goals/Challenges Statements,,Primavera Online High School (statewide charter)Group A-CUnits 2-3: Submit & Review Goals/Challenges Statements,2281,82
13,10,5/24/13 18:39,Harris Road Middle School,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Harris Road Middle SchoolUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2282,301
13,273,5/24/13 18:45,Content driven,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,Content drivenCurriculum & InstructionUnits 4-5 Planning Elements Discussions,2283,296
13,219,5/24/13 18:48,CPM -Curriculum Development,Curriculum & Instruction,Units 4-5 Planning Elements Discussions,,CPM -Curriculum DevelopmentCurriculum & InstructionUnits 4-5 Planning Elements Discussions,2284,295
13,27,5/24/13 18:50,Statement of Next Steps from a Parent,Use of Time,Units 4-5 Planning Elements Discussions,,Statement of Next Steps from a ParentUse of TimeUnits 4-5 Planning Elements Discussions,2285,287
13,444,5/24/13 18:52,Which resources were most useful?  Which aren't needed next time?,Most Valuable Resources and Activities,Unit 7 Reflections about the DLT MOOC-Ed,What did you find most useful in the course?  Least useful?,Which resources were most useful?  Which aren't needed next time?Most Valuable Resources and ActivitiesUnit 7 Reflections about the DLT MOOC-Ed,2286,332
13,444,5/24/13 18:54,Thanks to those who contributed to the discussion forum,Most Valuable Resources and Activities,Unit 7 Reflections about the DLT MOOC-Ed,What did you find most useful in the course?  Least useful?,Thanks to those who contributed to the discussion forumMost Valuable Resources and ActivitiesUnit 7 Reflections about the DLT MOOC-Ed,2287,314
13,64,5/24/13 18:56,Logistical improvements for the MOOC: connecting with members of a cohort,Unit 7 Reflections about the DLT MOOC-Ed,Root,,Logistical improvements for the MOOC: connecting with members of a cohortUnit 7 Reflections about the DLT MOOC-EdRoot,2288,337
13,32,5/24/13 19:03,"Vista Unified School District -- San Diego County, CA",Group A-C,Units 2-3: Submit & Review Goals/Challenges Statements,,"Vista Unified School District -- San Diego County, CAGroup A-CUnits 2-3: Submit & Review Goals/Challenges Statements",2289,161
13,211,5/24/13 19:07,Community partnerships and digital learning,Academic Supports,Units 4-5 Planning Elements Discussions,,Community partnerships and digital learningAcademic SupportsUnits 4-5 Planning Elements Discussions,2290,210
13,53,5/24/13 19:09,Pioneer Valley Regional School District - Professional Learning,Professional Learning,Units 4-5 Planning Elements Discussions,,Pioneer Valley Regional School District - Professional LearningProfessional LearningUnits 4-5 Planning Elements Discussions,2291,265
13,11,5/24/13 19:14,Strenght and weaknesses.,Unit 6 Leadership Strategies Discussion,Root,,Strenght and weaknesses.Unit 6 Leadership Strategies DiscussionRoot,2292,334
11,444,5/24/13 19:14,Is 7 weeks the right time period?,Suggestions for Improving the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,Please help us improve future versions of the DLT MOOC-Ed.,Is 7 weeks the right time period?Suggestions for Improving the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed,2293,338
13,44,5/24/13 19:15,"No one can transition alone, it takes an iTeam",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","No one can transition alone, it takes an iTeamMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2294,324
11,444,5/24/13 19:17,Best use of expert panels?,Suggestions for Improving the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,Please help us improve future versions of the DLT MOOC-Ed.,Best use of expert panels?Suggestions for Improving the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed,2295,326
70,444,5/24/13 19:22,Crowdsource Leadership Lessons Learned,Unit 6 Leadership Strategies Discussion,Root,,Crowdsource Leadership Lessons LearnedUnit 6 Leadership Strategies DiscussionRoot,2296,292
11,444,5/24/13 19:27,Thanks to those who contributed to the discussion forum,Most Valuable Resources and Activities,Unit 7 Reflections about the DLT MOOC-Ed,What did you find most useful in the course?  Least useful?,Thanks to those who contributed to the discussion forumMost Valuable Resources and ActivitiesUnit 7 Reflections about the DLT MOOC-Ed,2297,314
11,64,5/24/13 19:34,Logistical improvements for the MOOC: connecting with members of a cohort,Unit 7 Reflections about the DLT MOOC-Ed,Root,,Logistical improvements for the MOOC: connecting with members of a cohortUnit 7 Reflections about the DLT MOOC-EdRoot,2298,337
77,445,5/24/13 19:50,Flipped Classroom?,Use of Time,Units 4-5 Planning Elements Discussions,,Flipped Classroom?Use of TimeUnits 4-5 Planning Elements Discussions,2299,235
199,445,5/25/13 2:20,Ask Questions about the Self Assessment,Self-Assessment Discussion with Metiri Group,Units 4-5 Planning Elements Discussions,,Ask Questions about the Self AssessmentSelf-Assessment Discussion with Metiri GroupUnits 4-5 Planning Elements Discussions,2300,220
199,58,5/25/13 2:39,What can we do with limited resourses.,Self-Assessment Discussion with Metiri Group,Units 4-5 Planning Elements Discussions,,What can we do with limited resourses.Self-Assessment Discussion with Metiri GroupUnits 4-5 Planning Elements Discussions,2301,303
199,444,5/25/13 2:42,Rubric 1-5 ratings are not required--constructive comments without ratings are welcome,Units 2-3: Submit & Review Goals/Challenges Statements,Root,,Rubric 1-5 ratings are not required--constructive comments without ratings are welcomeUnits 2-3: Submit & Review Goals/Challenges StatementsRoot,2302,151
199,25,5/25/13 2:45,MPCUD 23 - Rural - K-12 - Goals and Challenges,Group D-L,Units 2-3: Submit & Review Goals/Challenges Statements,,MPCUD 23 - Rural - K-12 - Goals and ChallengesGroup D-LUnits 2-3: Submit & Review Goals/Challenges Statements,2303,159
199,60,5/25/13 2:54,Rural School - Local Leadership Recommendations,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Rural School - Local Leadership RecommendationsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2304,309
19,44,5/25/13 5:08,"No one can transition alone, it takes an iTeam",Major Lessons Learned from the DLT MOOC-Ed,Unit 7 Reflections about the DLT MOOC-Ed,"How have your goals, challenges and/or plans changed as a result of participating in the DLT MOOC-Ed?","No one can transition alone, it takes an iTeamMajor Lessons Learned from the DLT MOOC-EdUnit 7 Reflections about the DLT MOOC-Ed",2305,324
98,198,5/25/13 9:58,"Rural elementary school in Virginia, use of time plans",Use of Time,Units 4-5 Planning Elements Discussions,,"Rural elementary school in Virginia, use of time plansUse of TimeUnits 4-5 Planning Elements Discussions",2306,266
98,27,5/25/13 10:19,Statement of Next Steps from a Parent,Use of Time,Units 4-5 Planning Elements Discussions,,Statement of Next Steps from a ParentUse of TimeUnits 4-5 Planning Elements Discussions,2307,287
62,444,5/25/13 11:28,Crowdsource Leadership Lessons Learned,Unit 6 Leadership Strategies Discussion,Root,,Crowdsource Leadership Lessons LearnedUnit 6 Leadership Strategies DiscussionRoot,2308,292
62,44,5/25/13 11:49,Durham Academy Next Steps,Units 6 & 7 Submit & Review Local Leadership Recommendations,Root,,Durham Academy Next StepsUnits 6 & 7 Submit & Review Local Leadership RecommendationsRoot,2309,311
